wavelength_nm; Transmission
1202; 80.64763641
1201; 79.4852829
1200; 77.88735199
1199; 76.54581451
1198; 75.08802795
1197; 73.68508911
1196; 72.32975769
1195; 70.80612946
1194; 69.39717865
1193; 67.94454193
1192; 66.65616608
1191; 65.28205109
1190; 64.03768921
1189; 62.869133
1188; 61.79027557
1187; 60.67062759
1186; 59.59773636
1185; 58.6061821
1184; 57.71952438
1183; 56.88961029
1182; 56.14105988
1181; 55.41606522
1180; 54.77681732
1179; 54.1674614
1178; 53.73094559
1177; 53.3289032
1176; 52.99489975
1175; 52.73860168
1174; 52.63975906
1173; 52.48965073
1172; 52.46339417
1171; 52.52053833
1170; 52.64785385
1169; 52.86102295
1168; 53.05678177
1167; 53.48504639
1166; 53.89324951
1165; 54.39052582
1164; 54.97654724
1163; 55.67726898
1162; 56.39856339
1161; 57.30099487
1160; 58.32234573
1159; 59.33483124
1158; 60.42335129
1157; 61.64023972
1156; 62.87112808
1155; 64.34597778
1154; 65.75685883
1153; 67.27967834
1152; 68.90194702
1151; 70.56253815
1150; 72.24240112
1149; 73.91282654
1148; 75.6727066
1147; 77.47770691
1146; 79.03370667
1145; 80.61287689
1144; 82.09434509
1143; 83.62340546
1142; 84.70791626
1141; 85.7386322
1140; 86.68518829
1139; 87.18127441
1138; 87.63993073
1137; 87.55610657
1136; 87.36244202
1135; 86.84349823
1134; 85.95015717
1133; 84.91803741
1132; 83.50454712
1131; 82.09085083
1130; 80.34888458
1129; 78.52806854
1128; 76.45706177
1127; 74.39042664
1126; 72.32558441
1125; 70.19736481
1124; 68.06223297
1123; 66.03977966
1122; 63.86260986
1121; 61.83698654
1120; 60.03781128
1119; 58.2140274
1118; 56.56149292
1117; 54.99275208
1116; 53.43993759
1115; 52.01147079
1114; 50.74990463
1113; 49.58816147
1112; 48.52409744
1111; 47.53588104
1110; 46.68241882
1109; 45.87371826
1108; 45.23763275
1107; 44.64595795
1106; 44.20317459
1105; 43.84724426
1104; 43.55286407
1103; 43.3961525
1102; 43.38359451
1101; 43.39646912
1100; 43.56586075
1099; 43.78452301
1098; 44.1600647
1097; 44.60302353
1096; 45.2037468
1095; 45.91705704
1094; 46.66426849
1093; 47.62986374
1092; 48.71190262
1091; 49.88814926
1090; 51.26353455
1089; 52.73335648
1088; 54.31942368
1087; 55.99030685
1086; 57.90060806
1085; 59.91519547
1084; 62.02837753
1083; 64.30187225
1082; 66.55102539
1081; 68.8852005
1080; 71.21174622
1079; 73.57192993
1078; 75.83083344
1077; 77.98745728
1076; 79.85905457
1075; 81.38827515
1074; 82.59466553
1073; 83.45069122
1072; 83.89552307
1071; 83.76346588
1070; 83.21297455
1069; 82.16327667
1068; 80.54941559
1067; 78.56186676
1066; 76.53353119
1065; 73.82917786
1064; 71.11772156
1063; 68.36167145
1062; 65.49559784
1061; 62.66397095
1060; 59.86967087
1059; 57.25448608
1058; 54.61812592
1057; 52.21512985
1056; 50.08019257
1055; 48.03878021
1054; 46.10518646
1053; 44.44031525
1052; 42.75046158
1051; 41.36279678
1050; 40.1262207
1049; 39.00259018
1048; 38.07137299
1047; 37.2437973
1046; 36.49599075
1045; 35.90444183
1044; 35.47473145
1043; 35.16754913
1042; 34.9739151
1041; 34.87993622
1040; 34.89373779
1039; 35.0797081
1038; 35.3946228
1037; 35.79288864
1036; 36.3524704
1035; 37.06062317
1034; 37.85292053
1033; 38.91482544
1032; 40.11935043
1031; 41.47528076
1030; 43.00585556
1029; 44.83287811
1028; 46.80076981
1027; 49.05007553
1026; 51.56076431
1025; 54.23645401
1024; 57.1921463
1023; 60.32397842
1022; 63.60646439
1021; 66.80754089
1020; 70.1109314
1019; 73.38565826
1018; 76.11167145
1017; 78.47357178
1016; 80.28857422
1015; 81.24919891
1014; 81.17172241
1013; 80.37094116
1012; 78.71562195
1011; 76.26197052
1010; 73.16802216
1009; 69.68657684
1008; 66.03230286
1007; 62.02483749
1006; 58.14918137
1005; 54.55094147
1004; 51.11067963
1003; 47.80164337
1002; 44.97641754
1001; 42.16772842
1000; 39.75931549
999; 37.68903351
998; 35.82705688
997; 34.13906097
996; 32.69355011
995; 31.41854095
994; 30.3615303
993; 29.48872375
992; 28.7681694
991; 28.18916512
990; 27.74309158
989; 27.52489471
988; 27.35884476
987; 27.38273811
986; 27.53375816
985; 27.85972595
984; 28.30868149
983; 28.90881348
982; 29.73620605
981; 30.82039642
980; 32.00127411
979; 33.48165131
978; 35.22584915
977; 37.3239975
976; 39.7747345
975; 42.63866043
974; 45.82252884
973; 49.41609955
972; 53.44675064
971; 57.88217163
970; 62.57615662
969; 67.4173584
968; 72.04708099
967; 75.99279022
966; 79.12746429
965; 80.86717987
964; 81.08078003
963; 79.54489899
962; 76.43761444
961; 72.27798462
960; 67.22358704
959; 61.96323776
958; 56.64647293
957; 51.50917816
956; 46.7410202
955; 42.58426285
954; 38.88229752
953; 35.60878754
952; 32.82354736
951; 30.42917824
950; 28.3028717
949; 26.56088448
948; 25.15143967
947; 23.93389702
946; 22.93259239
945; 22.15449524
944; 21.53092003
943; 21.1076107
942; 20.85607529
941; 20.75377464
940; 20.84114075
939; 21.10147667
938; 21.53267097
937; 22.20881653
936; 23.09601212
935; 24.18211937
934; 25.63030624
933; 27.35948563
932; 29.48456383
931; 32.18229294
930; 35.32585526
929; 39.00272369
928; 43.31423569
927; 48.3241806
926; 53.61847687
925; 59.31699753
924; 64.50657654
923; 68.11595917
922; 69.87440491
921; 69.24611664
920; 65.93291473
919; 60.84250641
918; 54.56612015
917; 48.09371948
916; 42.24417877
915; 36.78504944
914; 32.085392
913; 28.17891502
912; 24.80439377
911; 22.050951
910; 19.83790207
909; 17.97311974
908; 16.42708588
907; 15.16771603
906; 14.07623863
905; 13.20292091
904; 12.56369019
903; 12.02934456
902; 11.65826321
901; 11.38951397
900; 11.24228668
899; 11.23614025
898; 11.37565041
897; 11.65751934
896; 12.11987686
895; 12.78611851
894; 13.67252731
893; 14.89028168
892; 16.41211891
891; 18.26766968
890; 20.56045723
889; 23.42640686
888; 26.75560379
887; 30.93800545
886; 35.7106514
885; 40.76276779
884; 45.88968277
883; 50.43945313
882; 53.29713058
881; 53.66543579
880; 51.09700012
879; 46.58543015
878; 41.38659286
877; 35.93157578
876; 31.12767982
875; 26.98360062
874; 23.40471458
873; 20.47951889
872; 18.18196678
871; 16.23022079
870; 14.60525513
869; 13.29367733
868; 12.1666584
867; 11.26115704
866; 10.62677765
865; 10.21930981
864; 10.09765053
863; 10.23513412
862; 10.60228157
861; 11.15530205
860; 11.8705492
859; 12.7354908
858; 13.83352852
857; 15.12578297
856; 16.61922836
855; 18.42953491
854; 20.4410305
853; 22.64970016
852; 24.98703194
851; 27.26821899
850; 29.08227539
849; 30.21129036
848; 30.12325478
847; 28.76798439
846; 26.6276989
845; 24.10799789
844; 21.60996819
843; 19.33643913
842; 17.20054626
841; 15.31733418
840; 13.70810413
839; 12.22600079
838; 11.10277843
837; 10.34504604
836; 9.703461647
835; 9.154000282
834; 8.638971329
833; 8.161301613
832; 7.741663456
831; 7.437519073
830; 7.241288662
829; 7.177787781
828; 7.237998962
827; 7.395751953
826; 7.606764793
825; 7.851927757
824; 8.076192856
823; 8.265282631
822; 8.392717361
821; 8.420239449
820; 8.356461525
819; 8.199043274
818; 7.951210976
817; 7.679577827
816; 7.431492329
815; 7.19152689
814; 6.958711147
813; 6.701596737
812; 6.456665039
811; 6.200460434
810; 5.939395905
809; 5.680860996
808; 5.426492691
807; 5.176655769
806; 4.932609558
805; 4.700343609
804; 4.488533497
803; 4.326128006
802; 4.22816658
801; 4.205188751
800; 4.256920338
799; 3.515803099
798; 6.552825928
797; 23.04162407
796; 30.4032917
795; 19.32073021
794; 6.712498665
793; 2.398181915
792; 1.211188793
791; 0.767240048
790; 0.565426648
789; 0.465824783
788; 0.430939198
787; 0.459529042
786; 0.620697081
785; 1.886696577
784; 6.402666092
783; 10.14778996
782; 5.287974358
781; 0.831509113
780; 0.135949865
779; 0.041687582
778; 0.018295756
777; 0.009381511
776; 0.005176126
775; 0.003091676
774; 0.001894735
773; 0.00123075
772; 0.000765678
771; 0.000535333
770; 0.000366646
769; 0.000251595
768; 0.000209774
767; 0.000146392
766; 0.000105282
765; 8.04E-05
764; 6.55E-05
763; 6.55E-05
762; 3.75E-05
761; 3.75E-05
760; 3.81E-05
759; 3.77E-05
758; 2.42E-05
757; 2.67E-05
756; 1.57E-05
755; 2.23E-05
754; 2.68E-05
753; 1.34E-05
752; 1.12E-05
751; 1.62E-05
750; 3.14E-05
749; 1.21E-05
748; 1.64E-05
747; 1.37E-05
746; 1.25E-05
745; 1.72E-05
744; 1.53E-05
743; 5.21E-06
742; 1.20E-05
741; 7.41E-06
740; 1.84E-05
739; 1.33E-05
738; 1.68E-05
737; 1.45E-05
736; 2.19E-05
735; 1.41E-05
734; 1.25E-05
733; 1.49E-05
732; 3.13E-05
731; 7.90E-06
730; 1.20E-05
729; 1.53E-05
728; 9.07E-06
727; 2.38E-05
726; 1.43E-05
725; 9.92E-06
724; 1.01E-05
723; 2.05E-05
722; 1.20E-05
721; 7.86E-06
720; 6.15E-06
719; 9.53E-06
718; 2.30E-05
717; 1.01E-05
716; 1.28E-05
715; 2.24E-05
714; 1.09E-05
713; 9.34E-06
712; 7.69E-06
711; 2.21E-05
710; 1.03E-05
709; 1.41E-05
708; 5.90E-06
707; 1.73E-05
706; 8.00E-06
705; 7.61E-06
704; 4.38E-06
703; 2.45E-05
702; 9.77E-06
701; 6.73E-06
700; 2.13E-05
699; 8.26E-06
698; 1.78E-05
697; 8.26E-06
696; 2.11E-05
695; 1.08E-05
694; 5.69E-06
693; 2.88E-05
692; 1.36E-05
691; 8.90E-06
690; 1.85E-05
689; 8.79E-06
688; 7.46E-06
687; 9.53E-06
686; 2.32E-05
685; 1.28E-05
684; 6.12E-06
683; 1.62E-05
682; 1.03E-05
681; 6.04E-06
680; 2.00E-05
679; 7.58E-06
678; 1.12E-05
677; 1.84E-05
676; 1.33E-05
675; 1.49E-05
674; 1.25E-05
673; 2.10E-05
672; 5.93E-06
671; 7.29E-06
670; 1.18E-05
669; 2.31E-05
668; 5.36E-06
667; 1.50E-05
666; 9.67E-06
665; 1.31E-05
664; 8.31E-06
663; 2.00E-05
662; 1.58E-05
661; 1.49E-05
660; 1.42E-05
659; 1.42E-05
658; 1.20E-05
657; 1.41E-05
656; 8.12E-06
655; 1.35E-05
654; 1.20E-05
653; 1.35E-05
652; 1.19E-05
651; 1.48E-05
650; 1.55E-05
649; 1.24E-05
648; 1.23E-05
647; 2.01E-05
646; 1.60E-05
645; 1.32E-05
644; 1.06E-05
643; 1.34E-05
642; 1.32E-05
641; 1.98E-05
640; 1.66E-05
639; 2.24E-05
638; 1.43E-05
637; 1.14E-05
636; 2.08E-05
635; 1.79E-05
634; 2.01E-05
633; 1.88E-05
632; 2.49E-05
631; 2.75E-05
630; 2.35E-05
629; 2.80E-05
628; 2.47E-05
627; 2.31E-05
626; 2.53E-05
625; 2.90E-05
624; 3.00E-05
623; 3.35E-05
622; 3.18E-05
621; 2.69E-05
620; 3.60E-05
619; 3.87E-05
618; 3.88E-05
617; 3.22E-05
616; 3.94E-05
615; 3.02E-05
614; 3.39E-05
613; 4.62E-05
612; 3.81E-05
611; 3.53E-05
610; 4.59E-05
609; 4.25E-05
608; 5.53E-05
607; 4.85E-05
606; 5.39E-05
605; 5.81E-05
604; 5.53E-05
603; 6.56E-05
602; 6.31E-05
601; 6.14E-05
600; 5.93E-05
599; 7.61E-05
598; 6.44E-05
597; 8.93E-05
596; 7.79E-05
595; 8.29E-05
594; 9.09E-05
593; 9.82E-05
592; 0.000104883
591; 0.000107027
590; 0.00011004
589; 0.000133119
588; 0.000140771
587; 0.000136169
586; 0.000154832
585; 0.000171009
584; 0.00018909
583; 0.000190375
582; 0.00022245
581; 0.000234587
580; 0.00025347
579; 0.000264971
578; 0.000305704
577; 0.00034037
576; 0.000363302
575; 0.000410826
574; 0.000461832
573; 0.000499785
572; 0.000573922
571; 0.000672663
570; 0.000769503
569; 0.00092257
568; 0.00114049
567; 0.001414831
566; 0.001846423
565; 0.002476
564; 0.003530398
563; 0.005215071
562; 0.008125965
561; 0.013432687
560; 0.023244238
559; 0.042040799
558; 0.079556182
557; 0.159400329
556; 0.334806323
555; 0.739380896
554; 1.732914209
553; 4.271671772
552; 9.373826981
551; 24.42030716
550; 45.0799675
549; 65.63291168
548; 77.65348816
547; 81.66131592
546; 82.5096283
545; 83.02825928
544; 83.716362
543; 84.19959259
542; 84.43627167
541; 84.59859467
540; 84.78487396
539; 85.05813599
538; 85.35997009
537; 85.60699463
536; 85.63178253
535; 85.57588959
534; 85.45791626
533; 85.34307861
532; 85.3785553
531; 85.54856873
530; 85.83945465
529; 86.14877319
528; 86.29106903
527; 86.29693604
526; 86.11469269
525; 85.78838348
524; 85.49420166
523; 85.29840088
522; 85.22396088
521; 85.38456726
520; 85.6212616
519; 85.91874695
518; 86.1427536
517; 86.24827576
516; 86.19689941
515; 86.09602356
514; 85.98454285
513; 85.99397278
512; 86.1122818
511; 86.31167603
510; 86.54412079
509; 86.66095734
508; 86.57437897
507; 86.25000763
506; 85.75059509
505; 85.1427002
504; 84.59358215
503; 84.27869415
502; 84.16304779
501; 84.25538635
500; 84.4691925
499; 84.58239746
498; 84.38743591
497; 83.81762695
496; 82.91300201
495; 81.74178314
494; 80.52330017
493; 79.64907074
492; 79.22494507
491; 79.35713196
490; 80.03276062
489; 81.19551849
488; 82.46912384
487; 83.67871094
486; 84.50537872
485; 84.84793091
484; 84.68258667
483; 84.27668762
482; 83.82512665
481; 83.47180176
480; 83.3068161
479; 83.29140472
478; 83.23791504
477; 82.93642426
476; 82.3050766
475; 81.31816864
474; 80.20454407
473; 79.16255951
472; 78.52762604
471; 78.45758057
470; 79.06885529
469; 80.28729248
468; 81.72104645
467; 82.99882507
466; 83.67271423
465; 83.3899765
464; 82.18790436
463; 80.34361267
462; 78.37741089
461; 76.60264587
460; 75.38650513
459; 74.87113953
458; 75.09929657
457; 75.8901062
456; 77.01602936
455; 78.2307663
454; 79.21463776
453; 79.77656555
452; 79.7567215
451; 79.22501373
450; 78.42741394
449; 77.50150299
448; 76.76905823
447; 76.40389252
446; 76.45024109
445; 76.64163971
444; 76.56398773
443; 75.9116745
442; 74.39568329
441; 72.16264343
440; 69.80751038
439; 67.96266937
438; 67.27957916
437; 68.09846497
436; 70.41186523
435; 73.46992493
434; 76.2504425
433; 77.40818787
432; 76.56164551
431; 74.37685394
430; 72.21865845
429; 71.32090759
428; 72.25081635
427; 74.41217804
426; 76.12878418
425; 75.37918854
424; 71.57860565
423; 66.16736603
422; 61.44048691
421; 59.21544266
420; 60.34732056
419; 64.26450348
418; 69.02151489
417; 71.63231659
416; 70.06269073
415; 65.38265991
414; 60.86595154
413; 58.79074478
412; 59.68301392
411; 61.89380264
410; 62.55588531
409; 59.70555496
408; 54.65468216
407; 50.29243851
406; 49.05055618
405; 51.1241684
404; 54.21229172
403; 54.41362762
402; 50.12005997
401; 43.78804398
400; 39.18319321
399; 38.17082596
398; 39.71434402
397; 40.741539
396; 38.37359619
395; 33.11083603
394; 27.86019135
393; 24.63655853
392; 23.26215935
391; 22.53552246
390; 21.43863106
389; 19.72286606
388; 17.4343586
387; 14.39374352
386; 10.8542881
385; 7.731667042
384; 5.563673019
383; 4.303539753
382; 3.450208426
381; 2.622452736
380; 1.810536742
379; 1.175543547
378; 0.754907906
377; 0.481721103
376; 0.288902909
375; 0.161072508
374; 0.085558809
373; 0.044592846
372; 0.022610106
371; 0.011104385
370; 0.005362965
369; 0.00269334
368; 0.001444095
367; 0.000841826
366; 0.000560004
365; 0.000385892
364; 0.000284141
363; 0.000215481
362; 0.00019504
361; 0.000148047
360; 0.000128652
359; 0.000131199
358; 0.000116208
357; 0.00011698
356; 0.000133358
355; 0.000102555
354; 0.00011884
353; 0.00011326
352; 0.00012103
351; 0.000129751
350; 9.99E-05
349; -3.62E-05
348; 9.67E-05
347; 9.47E-05
346; 0.000110795
345; 8.81E-05
344; 1.00E-04
343; 9.73E-05
342; 8.84E-05
341; 9.30E-05
340; 0.000105117
339; 0.000101816
338; 0.000108879
337; 0.000106935
336; 0.000105823
335; 0.000112131
334; 0.000118001
333; 0.000125103
332; 0.000161638
331; 0.000138975
330; 0.000126499
329; 0.0001456
328; 0.000177478
327; 0.000178514
326; 0.000211393
325; 0.000217067
324; 0.000227218
323; 0.000226001
322; 0.000254106
321; 0.000282613
320; 0.000329336
319; 0.000345916
318; 0.000388561
317; 0.000446066
316; 0.000448979
315; 0.000509334
314; 0.000558806
313; 0.000581036
312; 0.000637275
311; 0.000722848
310; 0.000785744
309; 0.000861489
308; 0.000892062
307; 0.000962786
306; 0.001051433
305; 0.001152238
304; 0.001170426
303; 0.001311904
302; 0.001357409
301; 0.001435324
300; 0.001507241
299; 0.001620143
298; 0.001701204
297; 0.001765921
296; 0.001855882
295; 0.001914127
294; 0.002017712
293; 0.002003593
292; 0.002103717
291; 0.002182112
290; 0.002220989
289; 0.002242433
288; 0.002249932
287; 0.002322452
286; 0.002329847
285; 0.002399789
284; 0.002366844
283; 0.002403805
282; 0.002435636
281; 0.002434544
280; 0.002461645
279; 0.002460582
278; 0.002458938
277; 0.002470326
276; 0.002536961
275; 0.002539927
274; 0.002545694
273; 0.002551291
272; 0.002571354
271; 0.002561095
270; 0.002613682
269; 0.002609184
268; 0.0026087
267; 0.002675285
266; 0.002665347
265; 0.002688737
264; 0.002715223
263; 0.0027715
262; 0.00274938
261; 0.002791272
260; 0.00285901
259; 0.00286396
258; 0.00289569
257; 0.002935637
256; 0.003000145
255; 0.003009075
254; 0.003057705
253; 0.003061552
252; 0.003093346
251; 0.003121068
250; 0.003157772
249; 0.003201764
248; 0.003209176
247; 0.003283529
246; 0.003307301
245; 0.003335976
244; 0.003347476
243; 0.003413797
242; 0.003461864
241; 0.003466995
240; 0.003494373
239; 0.003534599
238; 0.00357903
237; 0.003611959
236; 0.003642851
235; 0.003669632
234; 0.003700289
233; 0.003717586
232; 0.003722931
231; 0.003728574
230; 0.003720684
229; 0.003706267
228; 0.003700727
227; 0.003688037
226; 0.003684605
225; 0.003669731
224; 0.003631752
223; 0.003603451
222; 0.003557184
221; 0.003589571
220; 0.003605372
219; 0.003584919
218; 0.003603453
217; 0.003628748
216; 0.003669674
215; 0.003708233
214; 0.00378116
213; 0.00386711
212; 0.003909138
211; 0.004023399
210; 0.004182207
209; 0.004252853
208; 0.004388527
207; 0.004557606
206; 0.004678458
205; 0.004804583
204; 0.004982515
203; 0.005057122
202; 0.005261538
201; 0.00538908
200; 0.005479464
